,Unnamed: 0.1,Unnamed: 0,Vendor Id,Status,Name,Date,UpdateProfile,Found_2023-08-22 12,Found_2023-08-22 15
2091,2091,2091,293870,ACTIVE,باقلوا استانبولی باکلاواچی (تهرانپارس),2023-08-22 10:15:14,,,
2092,2092,2092,294534,ACTIVE,کافه سابارا,2023-08-22 10:15:15,,,
2093,2093,2093,296432,ACTIVE,پت شاپ گریت,2023-08-22 10:15:15,,,
2094,2094,2094,299504,ACTIVE,کافه دوناتو (نیایش مال),2023-08-22 10:15:15,,,
2095,2095,2095,300775,ACTIVE,کافه رستوران پیچک,2023-08-22 10:15:16,,,
2096,2096,2096,301192,ACTIVE,بوتیک آجیل پسجیل,2023-08-22 10:15:16,,,
2097,2097,2097,301438,ACTIVE,فست فود یاس,2023-08-22 10:15:16,,,
2098,2098,2098,272285,ACTIVE,پروتئین یاس,2023-08-22 10:15:16,,,
2099,2099,2099,306498,ACTIVE,کافه رستوران ماگ,2023-08-22 10:15:16,,,
2100,2100,2100,311088,ACTIVE,آرایشی بهداشتی گلک,2023-08-22 10:15:17,,,
2101,2101,2101,313229,ACTIVE,قهوه زینو,2023-08-22 10:15:17,,,
2102,2102,2102,313870,ACTIVE,کافه رستوران بالکنی (نیایش مال),2023-08-22 10:15:17,,,
2103,2103,2103,314227,ACTIVE,کافه قنادی نان بروله,2023-08-22 10:15:17,,,
2104,2104,2104,314272,ACTIVE,کترینگ ترنج,2023-08-22 10:15:17,,,
2105,2105,2105,315643,ACTIVE,آبمیوه ننه آقا (شعبه پیروزی),2023-08-22 10:15:17,,not found,
2106,2106,2106,317666,ACTIVE,کافه رزا,2023-08-22 10:15:18,,not found,
2107,2107,2107,322437,ACTIVE,آبمیوه بستنی سهروردی,2023-08-22 10:15:18,,not found,
2108,2108,2108,323365,ACTIVE,کافه رستوران باران,2023-08-22 10:15:18,,found,
2109,2109,2109,324332,ACTIVE,تهیه غذای بلدرچین,2023-08-22 10:15:19,,not found,
2110,2110,2110,324399,ACTIVE,کافه 24,2023-08-22 10:15:19,,not found,
2111,2111,2111,45659,ACTIVE,کافه رستوران ستراس,2023-08-22 10:30:04,,found,
2112,2112,2112,66314,ACTIVE,باقلوا ترکی آچای,2023-08-22 10:30:06,,not found,
2113,2113,2113,255485,ACTIVE,کافه ویونا (فخار مقدم),2023-08-22 10:30:09,,not found,
2114,2114,2114,298819,ACTIVE,آبمیوه بستنی حسین برلیان,2023-08-22 10:30:12,,not found,
2115,2115,2115,318645,ACTIVE,فینگر فود مانتی,2023-08-22 10:30:14,,not found,
2116,2116,2116,324161,ACTIVE,کافه سون,2023-08-22 10:30:14,,found,
2117,2117,2117,326820,ACTIVE,پیتزا شیلا (خانی آباد),2023-08-22 10:30:15,,not found,
2118,2118,2118,19738,ACTIVE,آبمیوه و بستنی فردوس,2023-08-22 10:45:03,,found,
2119,2119,2119,24790,ACTIVE,زاگرس,2023-08-22 10:45:03,,not found,
2120,2120,2120,58445,ACTIVE,رستوران دالاترا,2023-08-22 10:45:06,,found,
2121,2121,2121,72839,ACTIVE,آبمیوه بستنی امیر,2023-08-22 10:45:07,,found,
2122,2122,2122,84599,ACTIVE,کترینگ آوا,2023-08-22 10:45:08,,found,
2123,2123,2123,91068,ACTIVE,فدک (بیهقی),2023-08-22 10:45:08,,found,
2124,2124,2124,101601,ACTIVE,نان لواشی اسمعیل,2023-08-22 10:45:09,,not found,
2125,2125,2125,270356,ACTIVE,پستاکو,2023-08-22 10:45:11,,not found,
2126,2126,2126,280079,ACTIVE,فست فود کلبه سبز,2023-08-22 10:45:12,,found,
2127,2127,2127,302385,ACTIVE,کافه آلبالو,2023-08-22 10:45:15,,not found,
2128,2128,2128,310738,ACTIVE,کافه شیرپلا,2023-08-22 10:45:15,,not found,
2129,2129,2129,312089,ACTIVE,تهیه غذای سپیدرود,2023-08-22 10:45:16,,not found,
2130,2130,2130,314314,ACTIVE,کترینگ تنیان,2023-08-22 10:45:16,,not found,
2131,2131,2131,319713,ACTIVE,فست فود کاف,2023-08-22 10:45:16,,found,
2132,2132,2132,322919,ACTIVE,مستر پت شاپ (شعبه 2),2023-08-22 10:45:17,,not found,
2133,2133,2133,78206,ACTIVE,کافه پاشا (الهیه - فرشته),2023-08-22 11:00:09,,not found,
2134,2134,2134,232118,ACTIVE,نانوایی سنگکی سنتی کهن,2023-08-22 11:00:11,,not found,
2135,2135,2135,246345,ACTIVE,کافه رستوران فورکافه,2023-08-22 11:00:11,,not found,
2136,2136,2136,12031,ACTIVE,رستوران پردیس,2023-08-22 11:15:03,,found,
2137,2137,2137,25390,ACTIVE,باماهاس (دولت),2023-08-22 11:15:04,,found,
2138,2138,2138,30570,ACTIVE,فلافل مامان جون (هروی),2023-08-22 11:15:04,,found,
2139,2139,2139,35840,ACTIVE,فست فود بیروت (پیروزی),2023-08-22 11:15:05,,not found,
2140,2140,2140,40612,ACTIVE,کافه و رستوران سیب,2023-08-22 11:15:05,,not found,
2141,2141,2141,44213,ACTIVE,رستوران سنتی کتیبه,2023-08-22 11:15:06,,not found,
2142,2142,2142,49367,ACTIVE,رستوران شب های نیاوران,2023-08-22 11:15:06,,not found,
2143,2143,2143,51943,ACTIVE,کافه بستنی مامان زری,2023-08-22 11:15:07,,not found,
2144,2144,2144,61043,ACTIVE,رستوران آیدین,2023-08-22 11:15:09,,not found,
2145,2145,2145,62615,ACTIVE,پانوس پیتزریا,2023-08-22 11:15:09,,not found,
2146,2146,2146,96803,ACTIVE,کافه دسرک,2023-08-22 11:15:13,,not found,
2147,2147,2147,225236,ACTIVE,کترینگ شایسته,2023-08-22 11:15:15,,not found,
2148,2148,2148,231775,ACTIVE,فست فود رومانا,2023-08-22 11:15:15,,not found,
2149,2149,2149,256483,ACTIVE,فست فود زند (شاپور),2023-08-22 11:15:18,,not found,
2150,2150,2150,258761,ACTIVE,پت شاپ پت جت,2023-08-22 11:15:19,,not found,
2151,2151,2151,260623,ACTIVE,کوکورو سوشی,2023-08-22 11:15:19,,not found,
2152,2152,2152,268492,ACTIVE,تهیه غذای دانیار,2023-08-22 11:15:20,,not found,
2153,2153,2153,269977,ACTIVE,کافه رستوران هیراد,2023-08-22 11:15:20,,not found,
2154,2154,2154,273993,ACTIVE,آبمیوه بستنی آیس لند,2023-08-22 11:15:21,,found,
2155,2155,2155,274865,ACTIVE,رستوران بیرون بر چیلی,2023-08-22 11:15:21,,not found,
2156,2156,2156,287499,ACTIVE,بستنی کارول (شهرک غرب),2023-08-22 11:15:24,,found,
2157,2157,2157,288789,ACTIVE,آشپزخانه دربار,2023-08-22 11:15:24,,found,
2158,2158,2158,289365,ACTIVE,آرکاپت,2023-08-22 11:15:24,,not found,
2159,2159,2159,295487,ACTIVE,لبنیات سنتی سن سون,2023-08-22 11:15:26,,found,
2160,2160,2160,307740,ACTIVE,باماهاس (افسریه),2023-08-22 11:15:29,,found,
2161,2161,2161,308885,ACTIVE,رستوران ژوان,2023-08-22 11:15:30,,not found,
2162,2162,2162,314428,ACTIVE,شیرینی هپی ناتس & هپی سوئتیس,2023-08-22 11:15:31,,not found,
2163,2163,2163,318526,ACTIVE,رستوران هیمه,2023-08-22 11:15:32,,found,
2164,2164,2164,317079,ACTIVE,پت شاپ کالینا,2023-08-22 11:15:33,,not found,
